age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
35,412,1,5,1,-1.8,93.075,-47.1,1.365,5099.1,yes
31,371,2,999,0,1.4,94.465,-41.8,4.962,5228.1,yes
74,607,2,999,0,-1.8,93.369,-34.8,0.653,5008.7,yes
49,253,3,15,1,-1.7,94.215,-40.3,0.87,4991.6,yes
32,923,3,999,0,1.1,93.994,-36.4,4.858,5191,yes
54,303,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,no
51,360,4,999,0,1.4,93.444,-36.1,4.964,5228.1,no
30,245,3,999,0,-1.8,93.075,-47.1,1.435,5099.1,yes
42,340,1,999,0,1.4,93.918,-42.7,4.955,5228.1,no
51,209,3,999,0,1.4,93.918,-42.7,4.961,5228.1,no
31,753,2,999,0,1.4,93.918,-42.7,4.958,5228.1,yes
51,236,3,3,1,-1.1,94.601,-49.5,0.965,4963.6,yes
36,100,2,999,0,-3.4,92.379,-29.8,0.773,5017.5,yes
35,788,1,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
37,211,2,999,0,1.1,93.994,-36.4,4.857,5191,no
49,1042,1,999,0,1.1,93.994,-36.4,4.857,5191,yes
45,254,1,999,0,1.1,93.994,-36.4,4.86,5191,no
29,343,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,no
35,75,2,999,0,-3.4,92.649,-30.1,0.722,5017.5,no
42,579,3,999,0,-1.8,93.075,-47.1,1.41,5099.1,no
38,617,2,999,0,1.1,93.994,-36.4,4.855,5191,no
36,42,2,999,1,-1.8,92.893,-46.2,1.327,5099.1,no
30,1357,4,999,1,-1.8,92.893,-46.2,1.25,5099.1,yes
64,354,1,999,0,-3,92.713,-33,0.715,5023.5,yes
34,264,1,999,0,1.4,93.918,-42.7,4.96,5228.1,no
36,342,2,3,1,-1.7,94.055,-39.8,0.739,4991.6,yes
32,47,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no
38,620,1,2,1,-1.8,93.075,-47.1,1.453,5099.1,no
40,88,1,999,1,-1.8,92.893,-46.2,1.334,5099.1,no
40,335,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,no
40,498,2,999,0,1.4,94.465,-41.8,4.958,5228.1,yes
33,417,1,999,0,-2.9,92.201,-31.4,0.879,5076.2,yes
71,323,1,999,0,-1.1,94.601,-49.5,0.982,4963.6,yes
31,8,4,999,1,-1.8,92.893,-46.2,1.266,5099.1,no
41,422,2,999,0,-3,92.713,-33,0.707,5023.5,yes
41,8,4,999,0,1.4,93.444,-36.1,4.962,5228.1,no
29,582,2,999,0,1.4,93.918,-42.7,4.958,5228.1,yes
44,141,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,200,1,999,0,1.1,93.994,-36.4,4.86,5191,no
56,133,1,3,1,-3.4,92.431,-26.9,0.733,5017.5,yes
49,387,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
31,592,4,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
31,984,1,999,0,-0.1,93.2,-42,4.191,5195.8,yes
25,227,1,999,0,1.4,94.465,-41.8,4.962,5228.1,no
33,35,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
54,252,2,6,2,-1.1,94.601,-49.5,0.985,4963.6,yes
35,355,1,999,0,1.1,93.994,-36.4,4.857,5191,no
31,398,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,no
45,323,1,999,0,-1.7,94.027,-38.3,0.904,4991.6,yes
27,689,1,999,0,1.4,93.918,-42.7,4.957,5228.1,yes
32,29,32,999,0,1.4,94.465,-41.8,4.865,5228.1,no
31,453,2,999,0,1.1,93.994,-36.4,4.855,5191,no
50,122,2,999,0,1.4,93.918,-42.7,4.96,5228.1,no
48,209,1,999,0,1.4,93.444,-36.1,4.964,5228.1,no
28,267,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,no
27,656,3,999,0,1.4,93.918,-42.7,4.958,5228.1,yes
59,618,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no
51,69,3,999,0,1.4,93.918,-42.7,4.957,5228.1,no
56,73,1,4,1,-2.9,92.201,-31.4,0.879,5076.2,yes
60,590,8,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
53,674,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
40,74,1,999,0,-0.1,93.2,-42,4.076,5195.8,no
33,860,4,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
30,1038,2,999,0,-1.8,93.075,-47.1,1.415,5099.1,yes
27,345,1,999,0,-3.4,92.379,-29.8,0.781,5017.5,yes
54,187,4,999,0,1.4,93.918,-42.7,4.961,5228.1,no
29,111,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no
31,95,1,999,0,1.4,93.918,-42.7,4.961,5228.1,no
38,238,4,999,0,-2.9,92.201,-31.4,0.854,5076.2,yes
27,784,1,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
50,462,1,4,1,-1.7,94.215,-40.3,0.896,4991.6,yes
29,215,3,999,1,-1.8,92.893,-46.2,1.334,5099.1,no
26,392,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
44,113,6,999,0,1.4,93.918,-42.7,4.961,5228.1,no
30,134,1,999,0,1.4,93.444,-36.1,4.97,5228.1,no
28,1002,3,999,0,1.4,93.918,-42.7,4.96,5228.1,yes
36,197,1,999,0,1.4,94.465,-41.8,4.955,5228.1,no
37,14,3,999,0,-1.8,92.893,-46.2,1.244,5099.1,no
38,514,2,999,0,1.4,94.465,-41.8,4.967,5228.1,no
44,398,7,999,0,1.1,93.994,-36.4,4.857,5191,no
49,345,3,999,0,-0.1,93.2,-42,4.021,5195.8,no
32,41,1,999,0,-0.1,93.2,-42,4.021,5195.8,no
54,284,2,999,1,-3.4,92.649,-30.1,0.72,5017.5,yes
44,483,1,999,0,1.1,93.994,-36.4,4.857,5191,no
46,407,1,999,0,1.4,93.918,-42.7,4.959,5228.1,no
21,270,1,999,0,-1.7,94.055,-39.8,0.72,4991.6,yes
57,1205,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,yes
33,2516,1,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
35,264,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,yes
42,234,4,999,0,1.1,93.994,-36.4,4.856,5191,no
68,102,1,6,2,-3.4,92.431,-26.9,0.728,5017.5,yes
51,644,2,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
32,518,3,999,0,1.4,93.918,-42.7,4.963,5228.1,no
50,809,1,999,0,-1.8,93.369,-34.8,0.653,5008.7,yes
33,232,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no
36,133,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,no
26,804,1,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
32,881,1,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
46,194,3,999,0,-1.8,93.749,-34.6,0.645,5008.7,yes
44,214,2,999,0,-0.1,93.2,-42,4.153,5195.8,no
30,465,1,999,0,-0.1,93.2,-42,4.7,5195.8,yes
25,136,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
51,464,3,999,0,1.4,93.918,-42.7,4.962,5228.1,no
31,165,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,no
36,205,1,4,1,-2.9,92.963,-40.8,1.266,5076.2,yes
45,232,2,999,0,-2.9,92.963,-40.8,1.266,5076.2,yes
25,157,5,999,0,1.4,94.465,-41.8,4.961,5228.1,no
29,565,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,yes
33,946,2,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
36,330,1,999,0,-1.1,94.767,-50.8,1.046,4963.6,yes
65,187,2,7,3,-1.1,94.601,-49.5,0.993,4963.6,yes
37,115,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
24,808,3,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
27,653,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,yes
31,175,3,7,3,-1.8,93.876,-40,0.697,5008.7,yes
69,144,1,999,0,-3.4,92.431,-26.9,0.744,5017.5,yes
32,675,3,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
41,448,1,999,0,1.1,93.994,-36.4,4.857,5191,no
47,365,3,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
38,301,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no
37,416,2,999,0,-3.4,92.431,-26.9,0.72,5017.5,yes
33,173,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,211,2,999,0,-1.8,92.893,-46.2,1.313,5099.1,no
60,472,1,999,0,-3,92.713,-33,0.72,5023.5,yes
31,796,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,no
50,146,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
57,27,7,999,0,1.1,93.994,-36.4,4.857,5191,no
48,1025,7,999,0,1.4,94.465,-41.8,4.864,5228.1,yes
26,1447,2,999,0,-1.8,92.843,-50,1.811,5099.1,yes
34,161,3,999,0,1.4,93.444,-36.1,4.968,5228.1,no
56,480,1,2,2,-3.4,92.431,-26.9,0.744,5017.5,yes
32,128,2,999,0,1.1,93.994,-36.4,4.86,5191,no
32,205,4,999,1,-3,92.713,-33,0.706,5023.5,yes
57,651,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
28,170,1,999,0,-3.4,92.649,-30.1,0.716,5017.5,no
74,1143,5,999,0,-1.8,93.749,-34.6,0.643,5008.7,yes
63,299,1,3,1,-3.4,92.379,-29.8,0.749,5017.5,yes
38,645,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
51,1156,2,999,0,1.1,93.994,-36.4,4.86,5191,yes
39,733,3,999,0,1.4,93.918,-42.7,4.96,5228.1,yes
34,593,1,999,0,1.1,93.994,-36.4,4.857,5191,no
39,356,2,999,0,1.1,93.994,-36.4,4.86,5191,no
32,78,3,999,0,-1.8,92.843,-50,1.52,5099.1,no
32,109,1,999,0,1.4,93.444,-36.1,4.964,5228.1,no
38,137,1,999,0,1.1,93.994,-36.4,4.856,5191,no
38,172,2,999,1,-1.8,93.075,-47.1,1.453,5099.1,no
29,263,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,yes
32,168,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
26,284,3,999,1,-1.1,94.199,-37.5,0.879,4963.6,yes
56,181,1,6,1,-3.4,92.431,-26.9,0.733,5017.5,yes
38,218,1,999,1,-1.8,92.893,-46.2,1.313,5099.1,no
37,64,1,999,0,-0.1,93.2,-42,4.191,5195.8,no
43,415,2,8,2,-3,92.713,-33,0.717,5023.5,yes
33,252,1,6,1,-2.9,92.201,-31.4,0.884,5076.2,yes
53,242,3,999,1,-0.1,93.2,-42,4.191,5195.8,no
23,71,7,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
37,213,1,999,0,-2.9,92.201,-31.4,0.884,5076.2,yes
38,1624,1,999,2,-1.8,93.075,-47.1,1.405,5099.1,yes
44,1169,1,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
71,559,1,999,0,-1.8,93.749,-34.6,0.64,5008.7,yes
35,951,2,6,1,-1.7,94.215,-40.3,0.846,4991.6,yes
25,449,2,999,0,-1.7,94.215,-40.3,0.81,4991.6,yes
51,80,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
27,466,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,no
35,1262,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,yes
43,92,1,999,0,1.1,93.994,-36.4,4.855,5191,no
52,145,5,999,0,1.1,93.994,-36.4,4.857,5191,no
49,1532,1,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
30,207,2,4,1,-2.9,92.963,-40.8,1.268,5076.2,yes
30,36,2,999,0,1.4,93.918,-42.7,4.958,5228.1,no
23,321,2,999,0,-3,92.713,-33,0.708,5023.5,yes
40,1122,2,999,1,-0.1,93.2,-42,4.153,5195.8,yes
26,45,2,999,2,-1.8,92.893,-46.2,1.334,5099.1,no
58,83,3,999,0,1.4,93.444,-36.1,4.964,5228.1,no
28,196,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,no
33,351,3,999,0,-1.8,93.075,-47.1,1.498,5099.1,yes
52,54,2,999,1,-1.8,92.893,-46.2,1.244,5099.1,no
35,90,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no
40,119,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
80,554,1,10,2,-1.8,93.749,-34.6,0.644,5008.7,yes
30,106,3,999,0,1.4,93.918,-42.7,4.96,5228.1,no
37,683,2,999,0,1.4,94.465,-41.8,4.961,5228.1,yes
33,1321,2,999,0,1.1,93.994,-36.4,4.859,5191,yes
32,1025,2,999,0,-0.1,93.2,-42,4.076,5195.8,yes
40,242,3,999,0,1.1,93.994,-36.4,4.857,5191,no
42,245,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no
58,130,2,999,0,-2.9,92.201,-31.4,0.838,5076.2,yes
35,81,4,999,0,1.1,93.994,-36.4,4.857,5191,no
61,245,4,999,1,-1.8,93.075,-47.1,1.405,5099.1,yes
42,610,2,999,0,1.1,93.994,-36.4,4.856,5191,no
54,129,4,999,0,1.4,93.918,-42.7,4.961,5228.1,no
36,121,2,999,0,1.1,93.994,-36.4,4.857,5191,no
60,604,1,999,1,-1.1,94.601,-49.5,1.037,4963.6,yes
33,1044,2,999,0,1.1,93.994,-36.4,4.859,5191,no
36,342,1,999,2,-3.4,92.431,-26.9,0.739,5017.5,yes
41,108,1,999,0,1.4,93.918,-42.7,4.955,5228.1,no
51,408,4,999,0,1.4,93.918,-42.7,4.961,5228.1,no
29,130,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,no
70,185,3,999,1,-2.9,92.201,-31.4,0.869,5076.2,no
38,324,1,999,1,-1.8,92.893,-46.2,1.259,5099.1,yes
35,226,1,999,0,-1.8,92.893,-46.2,1.264,5099.1,yes
44,786,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,yes
35,265,2,999,0,-0.1,93.2,-42,4.12,5195.8,no
56,207,2,13,1,-1.7,94.215,-40.3,0.87,4991.6,yes
37,746,1,999,0,1.1,93.994,-36.4,4.86,5191,yes
81,263,1,999,1,-3.4,92.649,-30.1,0.715,5017.5,yes
46,1946,4,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
27,101,14,999,0,1.4,93.918,-42.7,4.962,5228.1,no
51,308,4,999,0,1.4,94.465,-41.8,4.967,5228.1,no
29,605,3,999,0,-1.7,94.055,-39.8,0.727,4991.6,yes
51,281,3,10,3,-1.7,94.055,-39.8,0.754,4991.6,yes
47,221,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,no
33,187,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
24,111,6,999,0,-1.8,92.893,-46.2,1.299,5099.1,no
42,63,4,999,0,-1.8,92.893,-46.2,1.344,5099.1,no
25,211,2,6,3,-1.1,94.601,-49.5,1.032,4963.6,yes
46,110,1,999,1,-0.1,93.2,-42,4.191,5195.8,no
72,244,2,999,0,-3.4,92.649,-30.1,0.715,5017.5,yes
29,268,2,6,1,-1.7,94.215,-40.3,0.861,4991.6,yes
31,128,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,no
50,353,3,999,0,-1.8,93.876,-40,0.688,5008.7,yes
37,18,11,999,0,1.4,94.465,-41.8,4.959,5228.1,no
37,245,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
30,605,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
24,150,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,no
81,532,2,7,1,-1.1,94.199,-37.5,0.886,4963.6,yes
44,431,1,999,0,1.1,93.994,-36.4,4.856,5191,no
57,162,3,999,0,-2.9,92.963,-40.8,1.252,5076.2,yes
37,82,3,999,0,1.4,94.465,-41.8,4.865,5228.1,no
37,1125,2,999,0,1.1,93.994,-36.4,4.859,5191,yes
33,601,1,999,0,1.1,93.994,-36.4,4.859,5191,no
33,406,2,999,1,-1.8,92.843,-50,1.614,5099.1,yes
38,1130,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
36,221,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
29,446,1,999,0,-2.9,92.469,-33.6,1.059,5076.2,yes
27,404,1,6,1,-1.1,94.199,-37.5,0.879,4963.6,yes
29,767,2,999,0,-1.8,92.893,-46.2,1.244,5099.1,yes
36,100,2,999,0,1.4,94.465,-41.8,4.967,5228.1,no
49,242,4,999,0,1.4,94.465,-41.8,4.961,5228.1,no
43,380,3,999,0,1.4,93.444,-36.1,4.964,5228.1,no
31,116,1,999,0,1.4,94.465,-41.8,4.864,5228.1,no
39,552,1,3,2,-1.8,93.876,-40,0.668,5008.7,yes
33,65,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,no
43,25,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
35,92,2,999,1,-2.9,92.963,-40.8,1.26,5076.2,no
78,591,1,999,1,-1.8,93.369,-34.8,0.655,5008.7,yes
58,242,6,3,1,-2.9,92.201,-31.4,0.838,5076.2,yes
58,123,3,999,0,1.4,93.444,-36.1,4.968,5228.1,no
27,291,1,999,3,-1.8,93.369,-34.8,0.639,5008.7,yes
34,230,1,3,3,-1.1,94.199,-37.5,0.877,4963.6,yes
40,337,3,999,0,-1.8,92.893,-46.2,1.344,5099.1,no
39,494,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,yes
29,1241,5,999,0,-1.8,93.749,-34.6,0.659,5008.7,yes
57,1051,3,999,0,1.1,93.994,-36.4,4.86,5191,no
33,889,5,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
35,477,1,999,0,-0.1,93.2,-42,4.12,5195.8,no
51,273,1,999,1,-2.9,92.201,-31.4,0.881,5076.2,yes
26,582,1,999,0,-2.9,92.201,-31.4,0.879,5076.2,yes
45,293,3,999,0,1.4,94.465,-41.8,4.947,5228.1,no
28,529,1,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
29,310,3,999,0,1.4,93.918,-42.7,4.962,5228.1,no
25,217,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
30,253,1,999,0,1.4,93.918,-42.7,4.959,5228.1,no
36,162,1,999,0,1.1,93.994,-36.4,4.857,5191,no
34,30,1,999,0,-0.1,93.2,-42,4.076,5195.8,no
32,59,4,999,0,1.1,93.994,-36.4,4.857,5191,no
57,446,2,999,0,1.1,93.994,-36.4,4.856,5191,no
36,328,1,999,1,-1.1,94.199,-37.5,0.879,4963.6,yes
37,1230,3,999,0,1.1,93.994,-36.4,4.859,5191,yes
56,87,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no
33,305,3,999,0,-1.8,93.749,-34.6,0.659,5008.7,yes
56,86,1,999,0,1.1,93.994,-36.4,4.857,5191,no
44,239,1,999,0,-1.8,92.843,-50,1.811,5099.1,yes
28,206,4,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
57,1056,2,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
34,401,1,999,0,1.4,93.918,-42.7,4.957,5228.1,no
29,365,3,999,0,-2.9,92.963,-40.8,1.268,5076.2,yes
39,193,11,999,0,1.1,93.994,-36.4,4.859,5191,no
29,134,2,9,2,-3.4,92.649,-30.1,0.714,5017.5,yes
56,70,3,999,0,1.4,93.918,-42.7,4.962,5228.1,no
32,152,2,999,0,1.4,93.444,-36.1,4.964,5228.1,no
32,82,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,yes
42,316,1,999,0,-0.1,93.2,-42,4.076,5195.8,no
30,104,4,999,0,-1.8,92.893,-46.2,1.354,5099.1,no
31,209,2,999,0,1.1,93.994,-36.4,4.857,5191,no
59,226,5,999,0,1.4,93.444,-36.1,4.965,5228.1,no
34,225,5,999,0,-1.8,92.843,-50,1.799,5099.1,no
25,598,5,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
45,379,3,7,1,-1.8,93.749,-34.6,0.642,5008.7,yes
33,1342,2,999,0,1.4,93.918,-42.7,4.96,5228.1,yes
35,863,1,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
34,247,3,999,0,1.1,93.994,-36.4,4.857,5191,no
29,29,3,999,0,1.1,93.994,-36.4,4.857,5191,no
29,119,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,no
45,528,7,999,0,1.4,93.444,-36.1,4.963,5228.1,no
44,154,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,no
39,312,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
19,371,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
28,154,1,999,0,1.4,93.918,-42.7,4.96,5228.1,no
41,377,6,999,0,-1.8,92.843,-50,1.778,5099.1,yes
51,637,1,999,0,1.4,93.444,-36.1,4.967,5228.1,yes
23,686,2,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
36,736,7,999,0,-1.8,93.075,-47.1,1.453,5099.1,no
29,99,2,999,0,-0.1,93.2,-42,4.076,5195.8,no
50,231,2,999,0,1.4,93.918,-42.7,4.961,5228.1,no
31,20,12,999,0,1.1,93.994,-36.4,4.856,5191,no
25,228,4,999,0,-1.8,93.369,-34.8,0.655,5008.7,yes
39,280,1,999,0,1.4,93.918,-42.7,4.96,5228.1,no
47,66,2,999,0,1.4,93.918,-42.7,4.96,5228.1,no
34,305,1,999,0,1.4,93.444,-36.1,4.964,5228.1,no
40,21,1,999,0,1.4,94.465,-41.8,4.865,5228.1,no
69,257,3,999,0,-3.4,92.431,-26.9,0.72,5017.5,yes
50,301,2,7,2,-1.1,94.767,-50.8,1.049,4963.6,yes
25,255,1,999,0,-2.9,92.201,-31.4,0.881,5076.2,yes
45,636,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
45,993,1,999,0,-0.1,93.2,-42,4.076,5195.8,yes
58,48,1,999,0,-0.1,93.2,-42,4.191,5195.8,no
41,476,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
18,103,1,999,0,-1.8,92.843,-50,1.687,5099.1,no
38,156,1,999,0,-3.4,92.431,-26.9,0.739,5017.5,yes
55,131,1,999,0,-3.4,92.431,-26.9,0.728,5017.5,yes
22,484,1,999,2,-1.7,94.215,-40.3,0.87,4991.6,yes
33,1512,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,yes
39,206,1,999,0,1.4,93.918,-42.7,4.966,5228.1,no
25,460,3,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
60,527,4,999,0,1.4,93.444,-36.1,4.964,5228.1,no
46,897,1,999,0,1.1,93.994,-36.4,4.859,5191,yes
23,682,2,13,1,-2.9,92.469,-33.6,1.044,5076.2,yes
31,186,5,999,0,1.1,93.994,-36.4,4.859,5191,no
35,1349,5,999,0,1.1,93.994,-36.4,4.857,5191,yes
29,666,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,yes
47,1025,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,yes
52,167,1,10,4,-2.9,92.201,-31.4,0.883,5076.2,yes
57,332,5,999,0,1.4,94.465,-41.8,4.961,5228.1,no
60,194,1,999,0,-1.8,92.843,-50,1.602,5099.1,yes
38,24,5,999,0,1.4,94.465,-41.8,4.959,5228.1,no
48,29,2,999,0,1.4,94.465,-41.8,4.959,5228.1,no
28,324,1,999,1,-3.4,92.431,-26.9,0.739,5017.5,yes
47,336,1,15,3,-1.8,93.876,-40,0.688,5008.7,yes
35,91,2,999,0,1.1,93.994,-36.4,4.855,5191,no
41,272,1,999,0,-1.7,94.027,-38.3,0.904,4991.6,yes
40,238,5,999,0,1.4,94.465,-41.8,4.864,5228.1,no
45,908,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,no
41,38,2,999,0,-0.1,93.2,-42,4.021,5195.8,no
38,456,4,999,0,1.1,93.994,-36.4,4.857,5191,no
39,554,1,999,0,1.4,94.465,-41.8,4.967,5228.1,yes
33,72,2,999,0,1.4,93.444,-36.1,4.966,5228.1,no
17,896,1,2,2,-3.4,92.431,-26.9,0.742,5017.5,yes
50,1275,1,999,0,1.4,93.918,-42.7,4.958,5228.1,yes
38,171,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
33,1000,1,999,0,1.4,93.444,-36.1,4.966,5228.1,yes
56,641,1,999,0,1.4,93.918,-42.7,4.957,5228.1,yes
46,630,1,999,0,-1.1,94.199,-37.5,0.88,4963.6,yes
46,230,1,999,0,1.1,93.994,-36.4,4.859,5191,no
27,1370,3,6,2,-3,92.713,-33,0.707,5023.5,yes
59,81,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
28,225,1,3,3,-1.1,94.601,-49.5,1.032,4963.6,yes
44,77,5,999,0,-0.1,93.2,-42,4.021,5195.8,no
30,165,2,999,0,1.4,93.444,-36.1,4.962,5228.1,no
26,619,2,999,0,1.1,93.994,-36.4,4.859,5191,yes
26,175,5,999,0,-1.8,92.843,-50,1.811,5099.1,yes
54,1117,1,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
28,263,1,6,1,-1.8,93.876,-40,0.683,5008.7,yes
29,747,2,999,1,-1.8,92.893,-46.2,1.281,5099.1,yes
31,100,3,999,0,1.4,94.465,-41.8,4.959,5228.1,no
44,787,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
45,123,1,999,0,1.1,93.994,-36.4,4.859,5191,no
56,19,30,999,0,1.4,94.465,-41.8,4.962,5228.1,no
28,315,1,2,1,-1.8,93.075,-47.1,1.365,5099.1,yes
27,191,5,999,0,1.1,93.994,-36.4,4.857,5191,no
51,223,3,999,0,1.1,93.994,-36.4,4.856,5191,no
41,297,1,999,1,-0.1,93.2,-42,4.191,5195.8,no
52,68,1,999,0,-0.1,93.2,-42,4.191,5195.8,no
39,111,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
29,854,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,yes
30,74,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
28,69,3,999,0,-3.4,92.649,-30.1,0.715,5017.5,yes
46,406,2,999,0,1.1,93.994,-36.4,4.856,5191,no
34,96,2,999,0,1.1,93.994,-36.4,4.856,5191,no
34,937,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
54,56,1,999,0,-0.1,93.2,-42,4.191,5195.8,no
51,212,1,999,0,-2.9,92.201,-31.4,0.829,5076.2,yes
33,441,5,999,1,-3.4,92.431,-26.9,0.74,5017.5,yes
26,524,15,999,0,1.4,94.465,-41.8,4.864,5228.1,yes
46,550,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
30,111,2,999,0,-1.1,94.767,-50.8,1.049,4963.6,no
21,363,1,6,1,-1.8,93.369,-34.8,0.655,5008.7,yes
32,940,1,14,1,-2.9,92.469,-33.6,1.072,5076.2,yes
28,6,5,999,0,-1.8,92.893,-46.2,1.291,5099.1,no
48,274,1,8,1,-3,92.713,-33,0.72,5023.5,yes
47,19,20,999,0,1.4,94.465,-41.8,4.864,5228.1,no
57,294,2,999,0,-0.1,93.2,-42,4.021,5195.8,no
53,476,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
47,604,2,999,0,1.1,93.994,-36.4,4.864,5191,yes
34,48,4,999,0,-0.1,93.2,-42,4.076,5195.8,no
54,352,3,999,1,-1.8,92.893,-46.2,1.264,5099.1,yes
28,190,3,999,1,-2.9,92.201,-31.4,0.869,5076.2,yes
38,178,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no
45,169,1,999,0,-0.1,93.2,-42,4.663,5195.8,yes
40,114,4,999,0,1.4,93.918,-42.7,4.962,5228.1,no
35,127,8,999,0,1.1,93.994,-36.4,4.856,5191,no
18,253,2,6,1,-1.7,94.027,-38.3,0.9,4991.6,yes
42,163,1,999,0,-1.8,93.075,-47.1,1.406,5099.1,yes
